,year,month,day,hour,PM10,AT,BP,SR,RH,WS,WD,NO,NO2,SO2,Ozone,CO,Benzene,NH3,NOx
1923,2018.0,8.0,20.0,3.0,55.5,24.65,989.7,3.67,86.67,0.3,194.0,15.78,10.65,15.1,79.5,0.33,2.82,19.28,18.53
1924,2018.0,8.0,20.0,4.0,48.75,24.8,989.67,3.5,86.65,0.3,283.5,30.5,6.25,11.98,74.0,0.43,2.95,17.9,28.2
1925,2018.0,8.0,20.0,5.0,31.0,24.85,989.6,3.93,86.48,0.3,231.75,32.53,8.57,11.9,66.0,0.45,2.93,19.45,31.07
1926,2018.0,8.0,20.0,6.0,64.25,25.38,989.57,45.85,86.15,0.33,246.5,48.57,6.3,13.05,90.5,1.4,3.6,20.03,42.95
1927,2018.0,8.0,20.0,7.0,115.75,27.35,989.9,138.62,83.08,0.35,235.75,92.5,23.73,16.2,143.5,1.95,4.48,22.62,88.05
1928,2018.0,8.0,20.0,8.0,144.75,29.28,989.98,197.82,75.08,0.48,192.75,48.45,40.98,11.8,185.75,1.65,3.82,25.1,61.32
1929,2018.0,8.0,20.0,9.0,97.0,31.5,989.98,292.75,65.0,0.75,136.25,13.38,42.35,4.42,169.25,1.25,3.07,25.53,33.4
1930,2018.0,8.0,20.0,10.0,98.75,31.22,990.0,261.15,64.03,1.03,101.5,6.55,47.38,2.97,170.25,1.63,3.73,25.88,30.52
1931,2018.0,8.0,20.0,11.0,122.75,31.88,990.0,317.05,60.5,1.28,117.0,4.65,31.42,0.9,208.25,1.3,3.65,25.55,20.53
1932,2018.0,8.0,20.0,12.0,113.5,33.57,990.02,334.53,53.88,0.95,165.5,3.98,21.2,13.0,203.25,1.08,3.18,23.53,14.53
1933,2018.0,8.0,20.0,13.0,76.0,35.0,990.0,366.05,47.6,0.93,153.5,3.3,17.25,13.83,167.25,0.85,2.47,21.18,11.9
1934,2018.0,8.0,20.0,14.0,71.25,34.05,990.02,278.17,49.88,0.83,166.25,4.28,26.48,13.25,144.25,0.88,1.92,20.35,17.6
1935,2018.0,8.0,20.0,15.0,88.0,32.52,989.98,189.58,55.1,0.97,138.5,4.23,39.53,13.47,167.75,1.08,2.4,21.25,24.45
1936,2018.0,8.0,20.0,16.0,100.75,31.28,990.0,87.25,57.98,1.53,100.5,5.4,45.32,14.98,183.75,1.08,2.75,21.97,28.53
1937,2018.0,8.0,20.0,17.0,97.25,30.57,990.02,42.9,61.45,2.07,84.5,7.67,41.8,15.22,185.25,1.13,2.6,21.75,28.5
1938,2018.0,8.0,20.0,18.0,73.0,28.85,990.0,12.13,67.88,3.03,90.0,8.47,27.13,15.83,161.0,0.93,3.22,20.57,21.3
1939,2018.0,8.0,20.0,19.0,51.5,27.47,990.0,3.55,73.55,1.67,123.0,7.33,22.7,16.3,111.75,0.72,2.45,19.45,18.05
1940,2018.0,8.0,20.0,20.0,42.5,26.88,989.98,3.95,77.02,0.45,211.5,5.57,22.07,14.5,78.25,0.83,2.3,18.3,16.3
1941,2018.0,8.0,20.0,21.0,24.5,26.35,989.95,3.68,78.95,0.45,140.5,9.1,21.18,13.3,76.75,0.85,2.2,18.13,18.68
1942,2018.0,8.0,20.0,22.0,42.75,26.05,990.0,3.93,80.12,0.55,189.0,9.8,22.62,14.17,99.5,0.85,2.3,18.8,20.0
1943,2018.0,8.0,20.0,23.0,51.25,25.95,989.95,3.65,79.35,1.47,97.25,5.27,16.72,14.05,99.5,0.62,1.97,18.52,13.2
1944,2018.0,8.0,21.0,0.0,39.5,25.45,989.98,3.65,78.62,0.97,129.5,3.85,10.42,12.17,75.0,0.6,1.15,18.62,8.72
1945,2018.0,8.0,21.0,1.0,50.75,25.1,990.0,3.9,78.55,0.95,140.75,3.9,9.77,10.88,69.0,0.53,0.93,17.3,8.38
1946,2018.0,8.0,21.0,2.0,36.25,24.68,990.0,3.8,79.68,0.93,134.0,3.85,12.55,26.7,62.25,0.57,0.82,22.65,9.8
1947,2018.0,8.0,21.0,3.0,37.0,24.32,990.0,3.92,81.18,0.9,157.0,2.68,11.55,16.12,41.0,0.61,0.8,21.67,8.32
1948,2018.0,8.0,21.0,4.0,28.0,24.25,989.95,3.77,81.75,0.88,136.0,5.9,18.12,12.45,35.25,0.65,0.77,18.17,14.47
1949,2018.0,8.0,21.0,5.0,19.0,24.18,989.98,4.38,82.4,0.83,161.75,3.25,8.05,11.92,30.5,0.69,0.72,18.42,6.92
1950,2018.0,8.0,21.0,6.0,21.25,24.5,989.95,40.37,82.17,0.65,163.5,5.12,9.85,11.25,44.75,0.73,0.78,17.85,9.4
1951,2018.0,8.0,21.0,7.0,29.75,27.18,989.95,178.88,75.58,1.08,147.0,13.22,16.83,11.83,61.75,0.77,1.15,18.2,19.7
1952,2018.0,8.0,21.0,8.0,42.25,29.93,990.02,298.1,64.98,1.02,188.5,6.97,15.98,11.9,83.5,0.81,1.28,20.82,14.22
1953,2018.0,8.0,21.0,9.0,59.0,31.67,990.02,333.08,59.77,1.25,176.75,5.05,16.67,10.97,92.5,0.85,1.03,20.1,13.0
1954,2018.0,8.0,21.0,10.0,40.75,32.25,990.05,364.8,57.6,1.87,144.75,3.33,14.8,10.03,78.75,1.25,1.27,17.8,10.58
1955,2018.0,8.0,21.0,11.0,33.0,33.18,990.02,370.08,54.62,1.9,155.5,3.98,14.27,9.9,75.5,1.23,1.1,19.65,10.85
1956,2018.0,8.0,21.0,12.0,29.5,33.85,990.0,362.07,50.6,2.3,129.75,4.8,15.95,12.17,70.75,0.58,1.03,17.78,12.4
1957,2018.0,8.0,21.0,13.0,7.75,34.28,990.05,372.28,48.58,2.0,150.75,4.0,13.1,13.6,74.75,0.35,0.83,17.75,10.22
1958,2018.0,8.0,21.0,14.0,26.5,33.62,990.05,289.2,49.75,2.4,96.75,4.45,16.07,13.35,65.25,0.2,0.8,15.8,12.2
1959,2018.0,8.0,21.0,15.0,23.25,33.08,990.05,257.72,51.48,2.3,109.5,3.7,18.83,13.38,76.5,0.2,1.03,17.1,13.07
1960,2018.0,8.0,21.0,16.0,34.75,32.35,990.02,113.12,53.05,2.2,104.25,5.8,20.38,14.55,81.0,0.2,0.93,18.03,15.55
1961,2018.0,8.0,21.0,17.0,51.25,31.8,990.05,46.73,54.27,1.32,136.75,3.9,18.42,15.95,77.5,0.18,0.97,16.95,13.0
1962,2018.0,8.0,21.0,18.0,31.5,30.57,990.0,9.92,57.77,0.63,145.75,3.92,26.97,17.15,66.25,0.82,0.9,15.92,17.57
1963,2018.0,8.0,21.0,19.0,31.5,29.82,990.0,3.88,61.9,0.6,134.0,12.8,39.7,17.85,70.75,1.33,1.88,16.5,31.6
1964,2018.0,8.0,21.0,20.0,27.0,29.85,990.05,3.77,61.73,0.77,131.75,19.05,38.12,16.72,88.25,1.55,2.9,16.03,35.8
1965,2018.0,8.0,21.0,21.0,30.0,29.4,990.02,3.8,64.23,0.53,159.25,12.52,34.35,17.05,81.5,1.5,2.9,15.52,28.45
1966,2018.0,8.0,21.0,22.0,32.5,28.8,990.0,3.9,67.63,0.38,167.0,16.95,28.82,17.38,95.25,1.72,3.1,15.2,29.15
1967,2018.0,8.0,21.0,23.0,37.0,28.43,990.0,3.6,68.52,0.67,118.0,12.4,25.92,18.47,115.75,1.55,3.02,15.0,23.9
1968,2018.0,8.0,22.0,0.0,36.75,28.2,990.0,3.7,67.4,0.58,133.5,4.05,18.67,17.02,95.25,0.72,1.98,14.77,13.23
1969,2018.0,8.0,22.0,1.0,55.75,27.6,990.02,3.82,70.87,0.33,164.0,3.87,14.2,14.35,91.75,0.55,1.4,15.67,10.75
1970,2018.0,8.0,22.0,2.0,32.75,27.6,990.0,3.9,71.27,0.5,167.25,3.3,12.15,31.25,65.0,0.45,1.2,14.25,9.15
1971,2018.0,8.0,22.0,3.0,29.25,27.55,989.98,3.93,71.6,0.55,134.0,2.93,14.47,20.63,50.75,0.48,1.03,14.23,10.1
1972,2018.0,8.0,22.0,4.0,30.0,27.1,990.0,3.75,73.98,0.68,140.75,2.97,11.67,13.6,50.0,0.5,0.95,13.72,8.65
1973,2018.0,8.0,22.0,5.0,18.0,26.75,989.98,4.2,75.6,0.4,121.5,3.25,10.27,12.78,40.25,0.55,0.85,14.25,8.1
1974,2018.0,8.0,22.0,6.0,19.25,27.5,990.0,51.08,74.25,0.8,113.25,5.0,11.35,11.9,40.25,0.65,0.97,13.92,10.1
1975,2018.0,8.0,22.0,7.0,25.0,29.78,990.05,178.88,67.65,0.97,132.5,5.83,10.73,11.77,52.25,0.65,1.03,14.3,10.47
1976,2018.0,8.0,22.0,8.0,40.25,30.0,990.02,209.62,67.3,0.63,220.25,3.8,10.62,14.5,76.0,0.67,1.0,14.98,8.72
1977,2018.0,8.0,22.0,9.0,63.5,31.5,990.02,282.55,61.25,0.9,192.25,3.25,7.28,14.45,99.25,0.58,0.95,13.95,6.52
1978,2018.0,8.0,22.0,10.0,48.0,32.65,990.0,314.25,56.38,0.97,203.75,2.82,7.55,14.0,95.25,0.58,0.92,13.88,6.33
1979,2018.0,8.0,22.0,11.0,44.0,33.33,990.07,376.77,55.48,1.88,144.0,4.0,12.6,13.38,101.25,0.7,0.95,14.97,9.97
1980,2018.0,8.0,22.0,12.0,37.75,32.68,990.1,374.02,55.83,2.08,121.25,4.55,13.55,14.98,119.75,0.7,1.28,15.4,10.88
1981,2018.0,8.0,22.0,13.0,5.5,33.4,990.05,373.65,52.75,2.03,129.0,4.3,11.25,14.58,69.75,0.6,0.75,14.67,9.5
1982,2018.0,8.0,22.0,14.0,21.5,33.0,990.0,319.15,55.47,1.45,204.25,3.18,9.28,14.65,58.75,0.63,0.68,15.35,7.5
1983,2018.0,8.0,22.0,15.0,27.75,29.98,990.07,160.8,63.72,1.85,223.75,2.78,8.63,15.02,71.5,0.68,0.67,15.05,6.9
1984,2018.0,8.0,22.0,16.0,31.0,26.95,990.05,66.15,71.5,0.78,219.5,4.05,16.2,18.12,89.0,0.75,1.02,15.2,11.9
1985,2018.0,8.0,22.0,17.0,49.5,26.65,990.02,44.82,71.4,0.43,176.0,6.68,25.03,18.55,71.0,0.88,2.05,16.25,18.77
1986,2018.0,8.0,22.0,18.0,40.5,26.87,990.02,21.25,73.22,0.45,175.5,20.0,32.22,19.1,64.5,1.1,3.12,17.03,33.45
1987,2018.0,8.0,22.0,19.0,34.5,27.0,990.05,4.05,73.1,0.3,171.5,55.45,38.6,20.8,80.25,1.72,3.62,18.43,65.75
1988,2018.0,8.0,22.0,20.0,26.75,27.58,990.05,4.02,71.5,0.38,223.0,77.77,43.32,18.5,110.75,2.45,5.45,18.38,86.48
1989,2018.0,8.0,22.0,21.0,20.0,27.82,990.05,4.02,71.65,0.83,164.5,14.58,30.37,15.42,115.75,1.35,5.18,20.0,28.03
1990,2018.0,8.0,22.0,22.0,31.25,27.35,990.0,3.95,74.1,1.08,119.5,5.0,18.9,14.35,78.5,0.85,2.35,19.25,14.15
1991,2018.0,8.0,22.0,23.0,37.5,26.85,990.05,4.03,75.8,0.5,158.0,3.7,20.37,12.5,73.0,0.78,1.72,19.17,13.83
1992,2018.0,8.0,23.0,0.0,43.5,26.47,990.02,4.05,77.78,0.97,128.0,4.45,14.33,14.9,66.75,0.55,1.53,19.8,11.22
1993,2018.0,8.0,23.0,1.0,57.25,25.95,990.05,4.03,76.4,0.43,151.0,3.15,9.97,14.85,74.75,0.4,1.1,19.43,7.9
1994,2018.0,8.0,23.0,2.0,30.5,25.8,990.05,3.95,77.07,0.33,247.0,0.95,6.45,31.05,43.5,0.35,0.8,11.85,4.15
1995,2018.0,8.0,23.0,3.0,30.0,25.65,990.05,4.18,77.92,0.33,221.25,2.88,6.6,21.07,36.5,0.4,0.68,12.05,5.85
1996,2018.0,8.0,23.0,4.0,25.25,25.6,990.02,3.9,78.55,0.33,238.25,3.02,7.85,11.85,44.0,0.43,0.7,12.28,6.65
1997,2018.0,8.0,23.0,5.0,6.5,25.5,990.02,4.48,79.3,0.48,224.0,2.87,7.13,9.98,36.75,0.45,0.7,12.75,6.17
1998,2018.0,8.0,23.0,6.0,23.25,25.5,990.05,12.25,79.48,0.58,243.5,3.35,7.48,10.33,48.25,0.65,0.77,13.12,6.67
1999,2018.0,8.0,23.0,7.0,33.75,25.45,990.07,14.05,79.75,0.73,234.5,6.05,9.65,10.48,67.25,0.77,0.87,13.02,10.07
2000,2018.0,8.0,23.0,8.0,38.5,24.4,989.95,30.1,83.6,1.15,228.5,6.68,12.47,12.88,63.75,0.7,1.1,13.0,12.1
2001,2018.0,8.0,23.0,9.0,41.75,23.85,989.88,25.18,85.08,0.9,224.25,7.5,11.05,12.65,47.25,0.53,0.7,12.28,12.02
2002,2018.0,8.0,23.0,10.0,28.0,24.12,989.93,133.75,85.28,1.35,227.0,8.58,9.53,12.15,34.5,0.5,0.65,12.1,12.05
2003,2018.0,8.0,23.0,11.0,25.5,26.27,989.93,359.15,81.33,1.78,227.5,6.83,6.77,12.0,31.0,0.5,0.48,12.95,9.17
2004,2018.0,8.0,23.0,12.0,27.0,29.03,990.05,380.4,69.85,2.05,222.0,4.97,5.6,14.45,32.25,0.58,0.28,11.53,7.05
2005,2018.0,8.0,23.0,13.0,28.0,29.82,990.02,326.18,66.2,1.25,221.0,4.62,6.55,15.93,36.25,0.63,0.35,12.17,7.27
2006,2018.0,8.0,23.0,14.0,28.25,29.55,990.0,277.78,65.3,1.1,222.0,3.8,8.12,15.63,69.5,0.65,0.7,12.58,7.45
2007,2018.0,8.0,23.0,15.0,29.5,29.4,990.0,237.82,66.52,1.03,220.0,3.45,8.3,14.95,88.75,0.67,0.87,12.75,7.22
2008,2018.0,8.0,23.0,16.0,39.0,28.78,990.0,113.1,68.27,0.78,212.5,3.25,8.9,16.25,102.0,0.65,0.88,13.67,7.38
2009,2018.0,8.0,23.0,17.0,59.75,28.38,990.0,48.02,70.45,0.48,218.0,3.48,13.83,16.55,114.5,0.73,1.2,13.6,10.2
2010,2018.0,8.0,23.0,18.0,47.25,27.98,990.05,20.57,71.43,0.38,224.25,3.62,17.28,16.73,108.25,0.77,1.7,14.27,12.15
2011,2018.0,8.0,23.0,19.0,37.5,27.58,990.0,4.03,74.3,0.3,222.75,12.82,25.38,18.12,116.5,1.18,2.15,14.52,23.98
2012,2018.0,8.0,23.0,20.0,33.0,27.53,990.02,3.87,74.83,0.62,229.0,17.95,23.05,16.33,121.5,1.3,3.07,13.6,26.9
2013,2018.0,8.0,23.0,21.0,8.0,26.97,990.0,3.9,74.3,0.95,231.5,6.83,21.22,13.98,87.25,0.78,1.7,13.7,16.85
2014,2018.0,8.0,23.0,22.0,11.0,26.6,989.98,3.73,75.35,1.25,233.75,4.13,16.33,13.68,62.25,0.65,0.93,13.9,12.05
2015,2018.0,8.0,23.0,23.0,19.75,26.25,990.0,3.85,76.05,0.67,234.0,3.6,11.55,12.93,63.75,0.53,0.4,13.28,9.08
2016,2018.0,8.0,24.0,0.0,28.0,25.95,990.02,3.93,75.93,0.88,226.0,3.63,15.0,13.6,65.0,0.53,0.4,14.1,10.95
2017,2018.0,8.0,24.0,1.0,51.25,25.65,990.0,3.77,76.52,1.05,235.0,3.62,11.55,13.73,82.25,0.35,0.3,14.52,9.1
2018,2018.0,8.0,24.0,2.0,37.25,25.35,989.98,3.73,77.12,1.13,230.25,4.25,6.5,29.6,60.25,0.2,0.3,11.75,6.9
2019,2018.0,8.0,24.0,3.0,31.75,25.22,990.0,3.8,77.3,1.25,227.0,2.68,6.65,18.7,54.25,0.2,0.25,11.88,5.72
2020,2018.0,8.0,24.0,4.0,40.0,25.0,990.05,3.88,77.5,1.3,233.0,2.65,7.58,13.12,47.5,0.2,0.2,10.8,6.22
2021,2018.0,8.0,24.0,5.0,14.0,24.9,990.02,4.0,77.17,1.35,235.75,2.88,7.08,11.83,34.25,0.2,0.13,11.03,6.12
2022,2018.0,8.0,24.0,6.0,16.0,24.82,990.05,19.0,76.98,1.53,233.25,5.3,8.55,11.65,42.0,0.2,0.2,11.15,8.85
2023,2018.0,8.0,24.0,7.0,22.25,24.95,990.05,60.27,77.2,1.37,231.25,8.92,9.77,11.67,63.0,0.40666667,0.38,11.4,12.45
2024,2018.0,8.0,24.0,8.0,28.75,25.5,990.02,109.82,74.85,1.33,229.75,12.15,13.93,13.78,79.0,0.61333334,0.6,14.23,17.35
2025,2018.0,8.0,24.0,9.0,42.75,26.12,990.02,137.5,71.75,0.9,233.75,9.8,16.62,13.88,95.0,0.82,0.6,14.95,16.83
2026,2018.0,8.0,24.0,10.0,34.25,27.28,990.05,196.82,68.73,0.83,230.25,6.45,15.23,14.87,101.0,1.47,0.58,15.15,13.35
2027,2018.0,8.0,24.0,11.0,35.75,28.15,990.0,286.25,66.62,0.9,222.0,4.73,13.22,14.8,110.25,1.32,0.58,14.95,10.9
2028,2018.0,8.0,24.0,12.0,29.0,28.87,990.02,280.5,65.65,1.1,231.25,4.32,13.62,14.5,81.5,0.43,0.63,13.23,10.77
2029,2018.0,8.0,24.0,13.0,17.0,29.72,990.02,316.12,64.55,1.22,233.25,4.48,13.65,14.55,78.25,0.3,0.5,14.4,10.95
2030,2018.0,8.0,24.0,14.0,17.25,31.5,990.05,326.6,58.1,1.45,223.5,3.8,12.83,13.75,105.0,0.18,0.53,14.45,9.95
2031,2018.0,8.0,24.0,15.0,19.75,31.38,990.0,268.32,58.88,1.4,226.25,3.98,12.33,13.65,143.5,0.08,0.35,14.4,9.83
2032,2018.0,8.0,24.0,16.0,31.25,31.47,990.0,176.43,57.93,1.48,227.25,3.78,12.12,14.38,133.75,0.03,0.33,15.75,9.53
2033,2018.0,8.0,24.0,17.0,45.25,30.65,990.02,71.83,59.38,1.12,224.75,4.83,20.18,14.55,126.75,0.58,0.4,15.1,14.65
2034,2018.0,8.0,24.0,18.0,28.25,29.53,990.05,19.98,62.8,0.48,225.25,10.75,34.7,14.62,100.0,0.95,0.78,15.95,27.23
2035,2018.0,8.0,24.0,19.0,26.75,28.42,990.05,3.95,67.87,0.3,228.25,48.68,42.4,17.45,112.5,1.85,2.55,17.32,62.22
2036,2018.0,8.0,24.0,20.0,41.25,27.77,990.07,3.75,72.12,0.3,206.25,80.75,36.55,18.78,144.75,2.73,5.65,17.0,85.27
2037,2018.0,8.0,24.0,21.0,25.0,27.25,990.02,3.57,74.55,0.4,206.5,57.45,33.35,20.05,148.0,2.02,5.87,16.97,64.57
2038,2018.0,8.0,24.0,22.0,29.75,27.13,990.0,3.57,75.3,0.53,228.75,16.77,28.57,17.72,121.0,1.3,3.28,16.3,28.85
2039,2018.0,8.0,24.0,23.0,29.75,27.53,990.0,3.65,68.0,1.45,232.5,7.75,23.12,16.75,105.0,0.93,2.15,14.58,18.62
2040,2018.0,8.0,25.0,0.0,21.75,27.1,990.05,3.88,66.9,1.82,237.5,2.87,11.05,15.67,85.5,0.43,0.78,14.45,8.22
2041,2018.0,8.0,25.0,1.0,40.75,26.35,990.02,3.57,68.88,1.85,234.0,1.88,9.08,13.55,82.0,0.35,0.38,13.15,5.95
2042,2018.0,8.0,25.0,2.0,24.5,25.72,990.07,3.9,70.58,1.87,233.75,6.65,9.9,30.4,54.75,0.25,0.33,11.9,10.65
2043,2018.0,8.0,25.0,3.0,15.5,25.4,990.0,3.65,71.0,1.87,232.25,4.2,9.2,16.83,43.5,0.3,0.18,12.7,7.3
2044,2018.0,8.0,25.0,4.0,20.0,24.95,989.98,3.83,71.85,1.75,235.75,1.87,7.95,15.9,31.5,0.35,0.08,10.85,5.47
2045,2018.0,8.0,25.0,5.0,16.0,24.75,990.0,3.7,72.38,1.63,230.0,3.03,6.87,15.2,14.25,0.35,0.1,9.95,6.15
2046,2018.0,8.0,25.0,6.0,12.0,24.6,990.0,24.95,72.95,1.65,232.0,4.12,9.4,14.8,36.5,0.53,0.23,9.78,8.38
2047,2018.0,8.0,25.0,7.0,13.5,26.9,982.55,107.02,74.73,2.1,244.93,5.8,9.63,15.08,67.25,0.6,0.78,19.17,36.67
2048,2018.0,8.0,25.0,8.0,28.0,26.18,990.02,203.58,69.2,2.02,229.0,5.42,6.32,16.3,74.0,0.55,0.5,8.4,7.77
2049,2018.0,8.0,25.0,9.0,50.0,28.47,990.05,341.9,63.07,2.2,226.5,4.1,5.3,15.67,89.25,0.53,0.45,8.3,6.2
2050,2018.0,8.0,25.0,10.0,40.5,28.17,990.0,267.7,64.25,2.03,215.0,3.85,5.3,15.4,92.5,0.55,0.38,7.95,5.95
2051,2018.0,8.0,25.0,11.0,28.25,29.75,990.02,362.53,60.02,1.9,232.25,3.12,4.95,15.33,112.25,0.5,0.45,7.67,5.2
2052,2018.0,8.0,25.0,12.0,20.75,30.85,990.02,375.58,57.13,2.38,227.75,3.05,3.17,15.6,143.5,0.5,0.43,6.9,4.2
2053,2018.0,8.0,25.0,13.0,15.5,30.25,989.98,287.68,60.4,1.6,219.5,2.95,4.4,16.03,116.5,0.53,0.45,7.23,4.73
2054,2018.0,8.0,25.0,14.0,19.75,29.68,990.02,239.7,62.38,1.6,220.75,3.0,4.35,16.0,100.5,0.53,0.43,7.22,4.75
2055,2018.0,8.0,25.0,15.0,23.0,29.67,990.0,210.33,62.4,1.33,230.75,2.92,4.93,15.8,139.5,0.53,0.43,7.12,5.02
2056,2018.0,8.0,25.0,16.0,27.0,29.97,990.02,168.65,61.45,0.92,215.0,3.53,6.02,14.85,132.0,0.58,0.5,7.62,6.05
2057,2018.0,8.0,25.0,17.0,51.75,30.07,990.02,106.02,61.25,0.73,217.0,3.15,8.62,14.42,172.75,0.58,0.75,7.65,7.13
2058,2018.0,8.0,25.0,18.0,34.0,28.85,990.02,24.1,64.28,0.77,224.5,3.9,12.8,14.98,146.5,0.62,0.75,7.9,9.98
2059,2018.0,8.0,25.0,19.0,29.75,28.05,990.05,3.88,66.38,0.6,225.25,11.02,17.0,15.9,114.75,1.05,1.38,8.35,18.05
2060,2018.0,8.0,25.0,20.0,32.25,28.13,990.02,3.8,63.12,1.2,239.25,5.23,15.05,17.17,126.75,0.95,2.62,7.88,12.27
2061,2018.0,8.0,25.0,21.0,21.0,27.92,990.0,3.65,61.85,1.2,238.5,4.35,12.67,18.03,85.75,0.72,1.95,8.0,10.28
2062,2018.0,8.0,25.0,22.0,19.0,27.58,990.02,3.97,63.3,0.92,232.25,3.73,11.77,17.4,92.0,0.67,1.5,8.15,9.3
2063,2018.0,8.0,25.0,23.0,24.75,27.25,990.05,3.8,64.67,0.93,241.5,5.95,12.2,17.22,93.75,0.6,1.15,8.2,11.35
2064,2018.0,8.0,26.0,0.0,31.25,26.65,990.05,3.75,66.65,1.2,236.0,2.9,10.45,15.6,92.25,0.43,0.83,8.83,7.95
2065,2018.0,8.0,26.0,1.0,48.5,26.0,990.0,3.78,68.43,1.45,231.0,2.75,6.72,14.8,90.25,0.28,0.4,8.53,5.8
2066,2018.0,8.0,26.0,2.0,32.0,25.33,990.05,3.75,71.35,1.6,232.0,5.2,14.5,28.95,60.0,0.25,0.28,12.5,11.95
2067,2018.0,8.0,26.0,3.0,26.25,24.75,990.05,3.8,73.4,1.07,233.5,1.6,9.3,17.32,50.25,0.3,0.35,10.68,6.25
2068,2018.0,8.0,26.0,4.0,30.25,24.55,990.0,3.75,73.42,1.13,227.0,2.52,9.6,15.6,48.75,0.3,0.43,9.15,7.2
2069,2018.0,8.0,26.0,5.0,11.0,24.35,990.02,4.62,73.2,1.05,231.5,2.43,10.55,14.68,24.25,0.33,0.38,9.28,7.6
2070,2018.0,8.0,26.0,6.0,11.25,24.57,990.0,50.38,72.25,1.37,227.0,3.3,7.95,14.83,31.75,0.5,0.38,9.2,6.93
2071,2018.0,8.0,26.0,7.0,16.25,26.53,990.0,177.57,66.48,1.8,226.25,3.65,6.57,14.55,57.0,0.53,0.38,8.95,6.48
2072,2018.0,8.0,26.0,8.0,34.25,28.15,990.07,303.0,61.75,2.0,228.25,3.23,3.48,16.0,84.5,0.48,0.43,8.05,4.5
2073,2018.0,8.0,26.0,9.0,61.25,29.83,990.02,357.2,57.4,1.9,222.0,3.3,3.3,15.6,122.25,0.5,0.38,7.88,4.48
2074,2018.0,8.0,26.0,10.0,38.25,31.78,990.07,381.08,52.1,1.5,222.5,2.72,3.52,15.88,118.0,0.53,0.4,7.3,4.12
2075,2018.0,8.0,26.0,11.0,30.25,33.0,990.1,389.85,48.4,1.5,224.5,2.68,3.85,16.05,101.5,0.53,0.48,7.28,4.25
2076,2018.0,8.0,26.0,12.0,31.0,33.65,990.02,374.3,46.68,1.27,212.25,2.55,4.8,15.55,95.25,0.63,0.65,6.55,4.6
2077,2018.0,8.0,26.0,13.0,8.0,33.5,990.02,332.12,47.07,1.18,181.75,2.8,4.25,14.82,92.75,0.65,0.65,6.55,4.58
2078,2018.0,8.0,26.0,14.0,12.25,33.3,990.07,335.68,47.95,1.15,193.25,2.47,4.5,14.28,103.5,0.65,0.65,6.85,4.42
2079,2018.0,8.0,26.0,15.0,26.25,32.5,990.07,237.12,51.6,1.18,186.25,2.72,5.33,14.8,111.75,0.65,0.55,7.17,5.07
2080,2018.0,8.0,26.0,16.0,39.5,31.18,990.05,139.52,57.0,0.88,181.25,2.83,6.88,16.9,119.25,0.65,0.58,7.88,5.98
2081,2018.0,8.0,26.0,17.0,62.5,31.03,990.05,69.68,54.2,0.85,214.25,2.77,8.12,17.1,130.5,0.67,0.65,7.8,6.6
2082,2018.0,8.0,26.0,18.0,43.5,29.15,990.07,13.25,59.65,1.13,119.0,5.08,17.0,17.28,112.75,0.78,0.77,7.67,13.22
2083,2018.0,8.0,26.0,19.0,37.5,28.0,990.07,4.03,65.2,0.85,126.75,8.03,23.0,18.1,99.25,1.08,1.8,8.62,18.8
2084,2018.0,8.0,26.0,20.0,42.0,27.75,990.05,3.92,68.32,0.67,154.25,11.17,20.5,16.5,92.25,1.13,2.15,8.1,20.03
2085,2018.0,8.0,26.0,21.0,29.0,27.38,990.05,3.92,70.27,0.38,168.5,10.0,20.33,16.5,84.0,1.23,2.43,8.5,18.93
2086,2018.0,8.0,26.0,22.0,29.25,27.77,990.0,3.7,68.77,0.33,204.75,6.23,16.05,16.18,101.75,1.18,2.25,7.98,13.62
2087,2018.0,8.0,26.0,23.0,34.25,27.75,990.05,3.7,69.45,0.38,210.5,6.88,17.48,16.6,103.75,1.23,2.57,8.12,14.92
2088,2018.0,8.0,27.0,0.0,51.25,27.03,990.05,3.9,72.62,0.8,110.75,9.2,15.05,17.9,108.25,0.9,2.83,8.58,15.52
2089,2018.0,8.0,27.0,1.0,55.5,26.65,990.1,4.15,72.9,0.58,147.25,3.6,10.75,17.8,86.75,0.5,2.08,8.27,8.68
2090,2018.0,8.0,27.0,2.0,28.5,26.37,990.05,3.97,73.65,0.52,122.75,5.85,23.65,31.9,53.25,0.35,1.42,15.05,17.3
2091,2018.0,8.0,27.0,3.0,23.5,26.32,990.07,3.95,72.75,0.48,142.5,3.93,21.17,20.45,43.25,0.38,1.25,13.7,14.45
2092,2018.0,8.0,27.0,4.0,22.0,26.42,990.02,3.78,72.5,0.48,180.0,3.85,19.12,15.35,32.75,0.38,1.13,13.23,13.33
2093,2018.0,8.0,27.0,5.0,20.0,26.0,990.05,3.95,70.3,1.97,112.0,3.85,12.6,14.6,17.25,0.3,1.0,12.72,9.85
2094,2018.0,8.0,27.0,6.0,18.0,24.88,989.95,18.05,75.88,1.02,175.75,5.83,16.92,14.43,21.75,0.55,0.6,12.95,13.73
2095,2018.0,8.0,27.0,7.0,18.25,24.73,989.9,89.6,81.12,0.33,233.5,9.95,21.88,13.6,32.0,0.75,0.83,12.55,19.73
2096,2018.0,8.0,27.0,8.0,25.5,25.38,989.95,101.42,80.65,0.3,177.0,14.5,14.27,16.07,33.0,0.92,1.15,8.62,19.43
