,PM2.5,year,month,day,hour,PM10,AT,BP,SR,RH,WS,WD,NO,NO2,SO2,Ozone,CO,Benzene,NH3,NOx
8490,29.5,2019.0,5.0,20.0,18.0,157.5,36.65,981.15,20.68,23.15,0.6,93.72,15.62,79.47,9.25,10.88,1.67,2.4,24.85,55.02
8491,37.5,2019.0,5.0,20.0,19.0,177.5,35.5,981.65,4.22,24.73,1.32,120.47,35.38,83.32,10.4,1.72,2.05,3.65,25.48,73.15
8492,48.5,2019.0,5.0,20.0,20.0,209.0,33.92,982.08,4.15,29.77,0.75,48.3,60.8,77.3,12.45,1.82,2.45,4.88,26.02,90.58
8493,55.5,2019.0,5.0,20.0,21.0,222.0,32.9,982.55,4.1,31.7,0.65,32.72,41.55,66.65,12.25,2.57,1.93,5.03,29.2,69.28
8494,48.5,2019.0,5.0,20.0,22.0,194.0,32.53,982.68,4.18,32.5,0.75,38.95,34.22,58.8,10.6,6.12,1.7,4.27,31.2,59.23
8495,41.5,2019.0,5.0,20.0,23.0,168.0,31.9,982.35,4.12,34.2,0.7,37.88,40.8,58.58,11.5,2.62,1.57,3.77,30.35,64.4
8496,48.0,2019.0,5.0,21.0,0.0,174.0,31.35,981.85,4.12,36.92,0.57,114.62,53.1,55.92,14.02,1.82,1.45,3.52,31.73,73.08
8497,67.0,2019.0,5.0,21.0,1.0,197.5,30.78,981.53,4.15,38.28,0.72,14.3,42.58,49.22,19.77,4.15,1.35,3.45,34.92,60.98
8498,94.0,2019.0,5.0,21.0,2.0,223.0,30.3,981.45,4.12,39.5,0.75,18.98,29.85,39.35,29.05,6.5,1.2,3.42,29.9,45.25
8499,109.0,2019.0,5.0,21.0,3.0,232.0,29.6,981.25,4.15,41.2,0.65,23.98,31.8,40.9,32.67,6.38,1.2,3.62,32.45,47.67
8500,114.5,2019.0,5.0,21.0,4.0,270.0,29.12,981.5,4.12,42.97,0.62,55.62,36.27,44.45,26.0,2.53,1.15,3.4,33.25,53.27
8501,114.5,2019.0,5.0,21.0,5.0,273.5,28.68,981.88,10.82,44.3,0.55,39.18,36.6,43.9,21.0,2.58,1.17,3.62,32.92,53.2
8502,124.0,2019.0,5.0,21.0,6.0,265.0,29.73,982.48,38.67,42.95,0.6,81.15,47.83,50.5,21.8,3.02,1.48,3.75,31.77,65.85
8503,122.5,2019.0,5.0,21.0,7.0,284.5,31.88,983.0,73.3,35.35,1.6,124.42,36.42,55.97,23.75,12.15,1.48,3.88,30.23,59.48
8504,100.0,2019.0,5.0,21.0,8.0,251.0,33.92,983.33,108.95,30.47,1.5,127.35,23.43,58.38,23.65,37.2,1.42,3.42,29.2,50.2
8505,85.5,2019.0,5.0,21.0,9.0,213.5,36.02,983.55,125.5,25.98,1.6,114.65,11.57,54.3,22.42,74.17,1.4,3.35,28.32,38.32
8506,79.5,2019.0,5.0,21.0,10.0,217.0,38.15,983.5,155.38,22.9,1.4,98.1,4.33,59.55,19.75,113.7,1.4,3.25,25.6,35.17
8507,73.5,2019.0,5.0,21.0,11.0,233.5,40.05,983.1,162.22,18.57,1.7,115.2,2.85,42.3,17.02,119.68,1.23,3.05,23.88,24.85
8508,58.5,2019.0,5.0,21.0,12.0,213.0,41.52,982.62,579.2,17.02,1.68,95.75,2.55,30.3,14.9,110.1,1.05,2.7,23.23,18.17
8509,42.0,2019.0,5.0,21.0,13.0,155.0,42.55,982.0,698.75,16.1,1.75,126.62,2.0,24.65,12.72,115.83,1.0,2.3,21.9,14.78
8510,36.0,2019.0,5.0,21.0,14.0,134.5,42.92,981.12,611.75,15.9,1.45,91.33,2.38,25.65,12.4,100.72,0.97,2.02,21.42,15.6
8511,35.0,2019.0,5.0,21.0,15.0,155.0,42.48,980.17,367.05,16.3,1.18,102.25,2.6,28.82,12.28,90.03,0.95,1.83,20.73,17.48
8512,32.5,2019.0,5.0,21.0,16.0,148.5,41.98,979.6,175.6,17.18,1.02,56.28,2.58,35.38,11.85,73.72,1.0,1.58,21.05,20.92
8513,31.0,2019.0,5.0,21.0,17.0,156.0,39.88,979.58,95.95,19.42,1.18,64.58,2.83,38.4,11.1,59.33,1.07,1.52,20.85,22.73
8514,33.0,2019.0,5.0,21.0,18.0,161.5,37.92,979.98,22.57,22.52,1.45,201.8,5.38,60.42,10.77,32.92,1.3,1.7,21.67,36.5
8515,38.5,2019.0,5.0,21.0,19.0,185.5,35.62,980.62,4.17,26.18,4.03,340.05,4.67,41.38,10.7,40.83,1.25,2.25,20.95,25.75
8516,40.5,2019.0,5.0,21.0,20.0,200.5,33.95,981.02,4.12,31.1,1.98,340.33,4.35,42.65,9.05,28.55,1.4,2.25,20.15,26.2
8517,39.5,2019.0,5.0,21.0,21.0,167.5,32.9,981.2,4.12,33.8,0.4,52.35,8.92,55.38,9.32,7.25,1.58,2.52,20.95,38.4
8518,40.5,2019.0,5.0,21.0,22.0,160.0,32.5,981.17,4.12,35.85,0.32,341.67,30.68,59.58,10.47,2.2,1.72,2.65,22.43,56.7
8519,49.0,2019.0,5.0,21.0,23.0,177.0,32.15,980.85,4.1,36.85,0.52,152.32,51.0,60.75,11.25,1.8,1.75,2.85,22.73,73.75
8520,49.0,2019.0,5.0,22.0,0.0,150.5,31.9,980.47,4.12,37.02,0.8,45.07,27.15,53.15,10.6,5.72,1.23,2.55,22.93,50.42
8521,37.5,2019.0,5.0,22.0,1.0,96.0,31.62,980.3,4.15,37.92,1.33,127.1,19.73,44.97,9.12,13.45,1.05,2.23,23.68,40.05
8522,36.0,2019.0,5.0,22.0,2.0,89.5,29.77,980.27,4.15,43.27,0.45,258.27,62.45,43.95,9.0,3.98,1.1,1.95,20.15,74.25
8523,45.5,2019.0,5.0,22.0,3.0,101.0,29.58,979.92,4.12,44.4,0.33,134.78,68.42,42.8,10.32,1.62,1.18,1.95,23.25,78.53
8524,61.5,2019.0,5.0,22.0,4.0,113.5,29.23,979.95,4.18,46.23,0.3,197.18,72.38,41.3,12.0,1.73,1.18,2.05,24.65,80.75
8525,77.5,2019.0,5.0,22.0,5.0,116.5,29.75,980.25,9.1,44.35,0.48,104.7,46.0,40.28,16.05,2.1,1.12,2.27,26.43,58.93
8526,83.0,2019.0,5.0,22.0,6.0,121.0,30.22,981.12,26.18,44.27,1.15,261.02,49.35,41.07,16.1,2.3,1.25,2.4,27.45,62.12
8527,68.0,2019.0,5.0,22.0,7.0,120.5,30.85,981.55,51.48,43.05,1.27,334.62,39.02,42.42,11.8,4.7,1.35,2.48,26.47,54.45
8528,50.0,2019.0,5.0,22.0,8.0,113.0,31.55,981.65,83.83,41.75,0.95,263.2,36.55,44.6,10.28,6.35,1.45,2.58,25.95,53.48
8529,44.5,2019.0,5.0,22.0,9.0,130.0,32.42,981.73,104.15,40.05,0.75,37.7,35.33,47.77,9.57,7.65,1.52,2.62,25.77,54.2
8530,45.5,2019.0,5.0,22.0,10.0,148.5,33.72,981.7,158.82,38.88,0.78,201.05,28.17,47.42,8.45,13.3,1.45,2.77,25.7,48.2
8531,47.5,2019.0,5.0,22.0,11.0,150.0,35.5,981.53,209.38,34.75,0.75,65.72,20.03,44.12,7.75,26.85,1.4,2.58,25.88,39.82
8532,50.5,2019.0,5.0,22.0,12.0,133.5,36.0,981.05,155.82,35.62,0.72,21.52,14.65,59.52,8.68,31.47,1.52,2.8,26.57,43.65
8533,50.0,2019.0,5.0,22.0,13.0,109.5,37.12,980.4,181.77,30.7,0.97,81.57,8.5,57.38,11.23,48.53,1.35,2.9,26.9,37.5
8534,47.0,2019.0,5.0,22.0,14.0,105.0,37.3,979.58,173.22,29.58,0.67,62.23,6.03,58.5,12.68,49.15,1.4,2.92,26.6,36.08
8535,43.5,2019.0,5.0,22.0,15.0,103.5,39.88,978.8,348.12,23.18,0.9,76.72,4.38,43.97,12.95,76.15,1.23,2.77,26.77,26.95
8536,36.5,2019.0,5.0,22.0,16.0,84.0,41.33,978.0,190.45,20.0,1.0,105.35,3.45,41.0,11.92,64.92,1.12,2.42,23.75,24.58
8537,30.0,2019.0,5.0,22.0,17.0,71.5,38.88,977.77,71.92,22.73,0.82,88.8,3.42,50.88,11.4,52.65,1.15,2.05,25.92,29.75
8538,33.0,2019.0,5.0,22.0,18.0,82.5,35.52,978.08,17.6,30.48,0.3,70.85,46.0,89.55,11.82,6.1,2.48,2.38,25.1,84.78
8539,52.5,2019.0,5.0,22.0,19.0,119.0,33.58,978.58,4.2,37.28,0.3,73.85,153.73,94.83,14.62,1.35,4.22,4.2,28.38,176.1
8540,81.0,2019.0,5.0,22.0,20.0,164.5,32.62,979.12,4.12,41.92,0.68,139.1,193.38,90.05,16.82,1.92,5.5,8.62,28.35,204.4
8541,82.0,2019.0,5.0,22.0,21.0,160.5,31.85,979.62,4.1,40.08,0.62,320.98,105.4,66.9,13.65,1.52,3.12,10.05,27.0,121.75
8542,60.5,2019.0,5.0,22.0,22.0,120.0,31.75,979.97,4.12,40.73,0.38,53.52,89.97,62.8,11.68,1.93,2.77,7.9,26.55,106.8
8543,55.0,2019.0,5.0,22.0,23.0,104.0,31.18,979.55,4.12,43.67,0.35,57.33,126.97,61.27,12.15,1.2,2.7,6.78,23.77,136.15
8544,57.5,2019.0,5.0,23.0,0.0,96.5,31.65,978.85,4.2,40.9,0.75,108.4,94.0,61.3,11.1,1.18,1.9,6.1,28.6,109.27
8545,55.5,2019.0,5.0,23.0,1.0,81.5,31.38,978.4,4.15,42.55,0.53,93.22,99.0,59.05,9.45,1.95,1.9,5.25,30.07,112.2
8546,64.0,2019.0,5.0,23.0,2.0,83.5,30.23,978.0,4.15,46.88,0.38,84.1,126.4,56.65,10.15,1.5,2.0,5.25,27.65,133.1
8547,77.0,2019.0,5.0,23.0,3.0,89.5,30.05,977.77,4.15,46.25,0.3,57.15,121.5,53.58,10.65,0.82,1.75,5.05,29.02,127.38
8548,87.5,2019.0,5.0,23.0,4.0,94.0,29.95,978.02,4.15,45.9,0.32,257.85,102.08,47.65,12.53,1.48,1.48,4.45,32.4,108.6
8549,109.0,2019.0,5.0,23.0,5.0,104.5,30.0,978.45,13.12,43.62,0.45,66.95,89.6,52.8,18.18,1.73,1.5,4.25,34.8,101.12
8550,135.5,2019.0,5.0,23.0,6.0,126.5,30.18,979.38,31.78,45.75,0.6,120.3,81.6,55.68,22.02,2.38,1.8,4.17,37.1,96.2
8551,154.5,2019.0,5.0,23.0,7.0,149.0,31.45,979.92,80.7,43.9,0.57,42.83,68.7,62.27,25.17,4.03,1.9,4.65,38.33,89.15
8552,135.0,2019.0,5.0,23.0,8.0,141.0,34.8,980.1,111.08,34.02,0.88,105.3,49.17,70.95,22.47,20.27,1.73,4.62,36.25,77.72
8553,88.0,2019.0,5.0,23.0,9.0,124.0,37.12,980.27,159.75,27.98,0.9,66.65,25.9,69.2,23.73,50.92,1.58,4.18,34.5,57.88
8554,64.0,2019.0,5.0,23.0,10.0,116.0,37.45,980.55,163.65,28.23,1.57,108.9,11.2,64.28,22.92,68.03,1.52,3.65,33.42,43.38
8555,70.5,2019.0,5.0,23.0,11.0,111.0,38.45,980.47,201.55,25.9,2.27,121.68,4.08,51.65,23.88,108.78,1.43,3.62,32.73,30.8
8556,78.0,2019.0,5.0,23.0,12.0,119.0,40.35,979.83,579.75,21.95,1.85,117.42,2.58,35.58,21.25,128.3,1.23,3.3,31.38,21.02
8557,70.5,2019.0,5.0,23.0,13.0,145.5,41.6,979.15,647.3,20.6,0.75,92.6,2.02,24.8,19.85,138.7,1.17,2.75,29.17,14.82
8558,60.5,2019.0,5.0,23.0,14.0,172.0,42.18,978.45,572.42,19.98,1.57,128.65,2.4,28.25,19.45,179.1,1.08,2.53,27.95,17.0
8559,62.5,2019.0,5.0,23.0,15.0,185.5,41.9,977.67,359.4,20.62,1.78,149.95,2.02,27.05,19.98,187.55,1.12,3.15,27.93,16.02
8560,70.0,2019.0,5.0,23.0,16.0,190.5,39.8,977.18,84.43,22.85,1.38,147.05,1.82,28.17,18.73,189.8,1.2,3.42,37.38,16.45
8561,72.0,2019.0,5.0,23.0,17.0,190.0,37.68,977.7,7.6,26.98,0.65,156.05,2.535,46.1,16.314999,179.59119,1.1,3.52,27.5,22.4
8562,57.0,2019.0,5.0,23.0,18.0,660.0,29.45,980.55,4.28,57.5,1.62,74.45,3.25,39.73,13.9,169.38235,1.15,3.62,28.85,23.85
8563,48.75,2019.0,5.0,23.0,19.0,513.0,27.5,979.9,4.18,67.55,3.05,156.77,2.48,32.27,16.92,159.17354,1.3,2.15,24.62,19.2
8564,26.5,2019.0,5.0,23.0,20.0,72.0,29.2,979.65,4.15,54.0,0.9,287.2,4.22,43.05,15.12,148.9647,1.62,2.3,24.82,26.27
8565,35.75,2019.0,5.0,23.0,21.0,81.0,29.15,980.08,4.1,54.1,0.62,321.5,28.17,53.72,15.53,138.75589,2.1,2.55,25.57,51.65
8566,39.75,2019.0,5.0,23.0,22.0,106.25,29.02,980.25,4.12,55.08,0.95,317.85,38.8,50.1,15.62,128.54706,2.15,2.8,28.4,58.4
8567,40.75,2019.0,5.0,23.0,23.0,106.75,28.9,980.05,4.15,57.05,0.4,286.82,49.12,45.27,15.85,118.338234,2.23,2.8,30.25,64.08
8568,55.5,2019.0,5.0,24.0,0.0,115.75,29.27,979.65,4.12,56.6,0.85,197.7,30.12,40.33,12.68,108.12941,1.75,2.8,33.95,45.98
8569,56.0,2019.0,5.0,24.0,1.0,88.0,28.38,978.98,4.18,59.67,0.3,306.18,36.55,41.45,7.67,97.92059,1.45,2.8,39.5,51.9
8570,55.75,2019.0,5.0,24.0,2.0,84.0,27.82,978.55,4.15,61.67,0.43,231.6,42.45,37.85,3.5,87.71177,1.5,2.7,30.35,54.7
8571,58.25,2019.0,5.0,24.0,3.0,90.75,27.65,978.7,4.1,70.4,1.05,144.5,68.58,38.62,4.22,77.502945,1.73,2.68,35.12,76.42
8572,43.5,2019.0,5.0,24.0,4.0,66.0,27.48,979.03,4.15,71.48,0.75,140.47,52.55,39.8,4.6,67.29412,1.8,3.58,41.6,64.0
8573,64.5,2019.0,5.0,24.0,5.0,76.0,27.2,979.72,8.85,74.53,0.57,139.07,54.7,35.8,5.35,57.085297,2.0,4.62,43.58,63.67
8574,111.25,2019.0,5.0,24.0,6.0,114.25,27.93,980.77,32.35,72.1,0.47,178.38,87.65,39.5,8.22,46.876472,2.22,5.38,51.62,92.42
8575,118.75,2019.0,5.0,24.0,7.0,125.5,29.45,982.2,65.2,57.67,3.48,124.95,44.0,41.62,12.05,36.66765,1.55,5.53,52.85,57.88
8576,78.0,2019.0,5.0,24.0,8.0,83.0,29.9,982.55,112.72,52.2,3.92,142.15,23.35,26.15,15.53,26.458824,1.27,4.4,51.5,33.0
8577,57.0,2019.0,5.0,24.0,9.0,76.5,29.93,983.5,151.7,51.58,4.67,143.3,9.45,20.15,16.83,16.25,1.15,3.23,51.5,18.43
8578,57.0,2019.0,5.0,24.0,10.0,75.0,30.35,983.62,168.23,49.98,4.78,143.12,2.95,16.77,15.27,40.5,1.0,2.0,57.98,11.32
8579,17.0,2019.0,5.0,24.0,11.0,75.0,31.88,983.45,253.97,43.2,3.65,147.02,2.35,15.42,14.38,53.1,1.08,1.83,57.3,10.12
8580,17.5,2019.0,5.0,24.0,12.0,103.0,32.23,983.25,420.88,42.12,4.08,142.45,2.8,18.23,12.85,51.23,1.0,1.93,52.2,12.03
8581,17.5,2019.0,5.0,24.0,13.0,95.5,33.27,982.08,557.7,38.95,2.42,166.23,2.38,15.8,11.62,54.8,0.97,1.65,48.15,10.35
8582,13.0,2019.0,5.0,24.0,14.0,73.0,35.23,981.0,660.0,34.48,1.67,175.02,2.35,19.52,9.65,55.62,0.93,2.55,61.6,12.32
8583,17.0,2019.0,5.0,24.0,15.0,71.666664,34.78,980.6667,467.47665,36.56,1.5733333,153.50334,3.8333333,33.013332,10.533333,50.985,0.80333334,2.2166667,53.92,20.713333
8584,21.0,2019.0,5.0,24.0,16.0,70.333336,34.33,980.3333,274.95334,38.64,1.4766667,131.98666,5.3166666,46.506668,11.416667,46.35,0.6766667,1.8833333,46.239998,29.106667
8585,25.0,2019.0,5.0,24.0,17.0,69.0,33.88,980.0,82.43,40.72,1.38,110.47,6.8,60.0,12.3,41.715,0.55,1.55,38.559998,37.5
8586,28.0,2019.0,5.0,24.0,18.0,114.0,32.33,980.2,18.97,43.83,2.42,122.33,3.85,52.07,11.65,37.08,1.25,3.38,30.88,30.83
8587,28.0,2019.0,5.0,24.0,19.0,114.75,31.65,980.45,4.28,46.12,1.48,113.8,5.0,55.83,8.12,16.6,1.6,3.18,26.9,33.73
8588,31.25,2019.0,5.0,24.0,20.0,125.25,31.17,980.85,4.2,48.5,1.23,113.38,11.43,62.15,8.42,4.62,1.92,3.38,26.466667,42.4
8589,41.0,2019.0,5.0,24.0,21.0,146.5,30.62,981.0,4.2,49.95,1.38,118.67,15.53,59.03,11.43,3.48,1.9,3.85,26.033333,44.08
8590,42.25,2019.0,5.0,24.0,22.0,139.5,29.9,981.35,4.2,53.38,0.98,93.75,29.18,53.8,9.47,1.6,2.0,4.5,25.6,52.35
8591,48.25,2019.0,5.0,24.0,23.0,150.0,29.57,981.4,4.18,55.1,1.07,90.85,20.75,48.72,6.32,7.08,1.65,4.55,27.665,42.8
8592,53.75,2019.0,5.0,25.0,0.0,143.0,29.15,981.0,4.2,57.42,0.85,101.05,14.38,44.3,6.85,8.8,1.4,3.75,29.73,35.17
8593,48.5,2019.0,5.0,25.0,1.0,119.25,28.85,980.45,4.2,59.42,0.6,56.45,12.43,45.28,9.57,5.85,1.3,3.25,34.53,34.23
8594,46.25,2019.0,5.0,25.0,2.0,114.0,28.38,980.15,4.2,60.73,1.3,102.35,12.55,41.5,9.95,5.8,1.2,2.9,28.4,32.3
8595,55.5,2019.0,5.0,25.0,3.0,123.0,28.07,980.32,4.18,60.75,2.62,125.45,8.18,32.05,9.07,21.02,1.05,3.17,29.35,23.7
8596,57.5,2019.0,5.0,25.0,4.0,113.5,27.25,980.52,4.2,61.45,2.88,126.88,4.62,26.42,10.48,27.27,0.9,2.85,31.0,17.85
8597,39.0,2019.0,5.0,25.0,5.0,89.0,26.5,981.05,11.57,62.12,2.77,122.35,3.1,23.88,12.53,26.62,0.9,2.35,32.25,15.2
8598,33.25,2019.0,5.0,25.0,6.0,107.5,27.02,981.52,33.72,54.7,2.38,122.97,4.28,26.6,12.4,26.57,1.0,1.97,33.6,17.62
8599,33.25,2019.0,5.0,25.0,7.0,125.0,29.08,981.97,53.75,47.05,1.43,109.03,6.18,32.58,14.32,26.5,1.08,1.8,33.4,22.4
8600,30.0,2019.0,5.0,25.0,8.0,118.25,31.35,982.3,110.12,42.8,1.88,166.72,6.28,33.17,15.18,43.08,1.0,1.7,32.91,22.77
8601,28.75,2019.0,5.0,25.0,9.0,120.75,33.25,982.5,137.62,37.75,2.35,112.1,4.07,30.95,14.8,61.53,1.05,1.7,32.42,19.77
8602,31.5,2019.0,5.0,25.0,10.0,132.0,34.75,982.4,123.88,32.0,2.8,114.67,2.75,27.12,15.02,81.35,1.0,1.8,31.609999,16.7
8603,25.5,2019.0,5.0,25.0,11.0,127.0,36.35,982.08,163.52,28.3,2.42,115.18,2.53,26.62,14.25,86.32,0.97,1.9,30.8,16.25
8604,26.5,2019.0,5.0,25.0,12.0,128.25,37.6,981.58,707.0,23.65,3.55,123.5,2.35,23.5,13.15,86.78,0.95,2.02,24.4,14.43
8605,16.5,2019.0,5.0,25.0,13.0,91.5,38.47,981.0,812.88,21.45,3.42,127.78,2.6,21.75,7.5,86.62,0.93,1.88,22.82,13.65
8606,17.0,2019.0,5.0,25.0,14.0,80.75,39.0,980.17,682.65,22.35,2.48,118.67,2.42,29.4,9.5,94.67,1.02,1.75,22.05,17.6
8607,15.5,2019.0,5.0,25.0,15.0,91.5,39.05,979.5,422.62,23.12,2.02,107.17,2.35,24.75,12.0,79.05,1.08,1.52,20.0,15.07
8608,19.25,2019.0,5.0,25.0,16.0,99.5,38.52,978.9,159.15,23.68,2.4,117.2,2.5,23.4,10.32,72.55,1.12,1.55,21.18,14.47
8609,16.0,2019.0,5.0,25.0,17.0,100.75,36.97,978.7,81.35,26.2,1.1,91.83,2.3,26.03,9.65,64.25,1.2,1.8,20.0,15.72
8610,16.5,2019.0,5.0,25.0,18.0,100.0,35.08,978.85,19.45,29.27,1.12,78.03,2.9,34.62,11.18,49.45,1.33,1.82,20.75,20.77
8611,28.5,2019.0,5.0,25.0,19.0,113.25,33.67,979.1,4.25,32.58,0.9,72.35,4.95,53.53,11.05,20.25,1.55,2.08,21.4,32.48
8612,33.75,2019.0,5.0,25.0,20.0,128.75,33.1,979.45,4.2,34.78,1.25,106.98,10.72,67.33,11.0,7.82,1.92,2.65,22.25,44.55
8613,35.75,2019.0,5.0,25.0,21.0,145.25,32.65,979.77,4.15,35.77,1.82,129.52,7.75,64.0,10.95,15.68,1.8,3.2,22.05,40.38
8614,35.75,2019.0,5.0,25.0,22.0,139.25,31.98,979.77,4.2,36.55,1.85,133.53,4.45,60.9,13.05,20.75,1.67,3.88,21.88,36.17
8615,38.0,2019.0,5.0,25.0,23.0,128.25,31.6,979.33,4.18,36.92,1.83,131.9,3.45,61.7,13.6,17.95,1.55,3.55,21.52,35.9
8616,38.25,2019.0,5.0,26.0,0.0,126.25,30.85,978.67,4.2,36.35,1.73,130.78,4.4,61.85,12.4,16.7,1.3,3.27,21.17,36.83
8617,43.25,2019.0,5.0,26.0,1.0,120.75,29.73,978.02,4.18,38.55,1.62,138.0,3.65,57.77,16.02,19.0,1.25,3.1,24.02,33.72
8618,57.5,2019.0,5.0,26.0,2.0,128.75,28.95,977.7,4.2,40.58,2.25,140.93,2.65,36.1,18.3,39.1,1.15,2.9,19.4,21.25
8619,62.0,2019.0,5.0,26.0,3.0,128.0,28.08,977.67,4.2,43.28,1.7,133.65,3.48,51.45,19.02,16.38,1.15,2.45,21.05,30.12
8620,61.75,2019.0,5.0,26.0,4.0,126.5,27.73,978.17,4.2,44.28,1.73,125.25,3.12,47.05,16.73,24.88,1.17,2.25,21.52,27.58
8621,60.5,2019.0,5.0,26.0,5.0,121.25,27.38,978.85,12.12,46.65,0.75,119.92,4.7,42.7,18.23,21.08,1.15,2.25,21.47,26.5
8622,62.25,2019.0,5.0,26.0,6.0,119.0,28.45,979.5,34.6,46.25,0.72,106.38,10.03,49.8,16.43,12.07,1.27,2.42,22.57,34.68
8623,75.25,2019.0,5.0,26.0,7.0,162.25,30.05,980.25,55.83,42.88,0.82,89.9,9.43,47.12,16.68,29.2,1.38,2.52,24.52,32.67
8624,85.75,2019.0,5.0,26.0,8.0,170.25,31.9,980.73,107.12,37.02,1.57,116.3,5.8,43.83,23.85,58.62,1.33,2.4,25.27,28.05
8625,79.25,2019.0,5.0,26.0,9.0,164.5,33.62,980.9,126.73,33.9,1.62,115.25,2.88,31.9,21.65,90.05,1.2,2.3,23.75,19.3
8626,53.0,2019.0,5.0,26.0,10.0,137.0,35.45,980.75,132.3,31.02,1.23,83.8,2.25,25.67,15.98,99.6,1.17,2.1,23.35,15.5
8627,46.5,2019.0,5.0,26.0,11.0,135.75,37.3,980.62,144.1,24.55,1.68,108.82,2.5,21.15,14.55,97.33,1.1,1.95,22.9,13.28
8628,26.25,2019.0,5.0,26.0,12.0,116.0,38.95,980.25,678.4,20.25,2.1,105.62,2.35,18.95,12.68,94.42,0.95,1.88,22.6,11.97
8629,22.25,2019.0,5.0,26.0,13.0,90.0,40.57,979.62,836.47,17.17,2.42,120.65,2.25,19.35,10.43,90.85,0.93,1.65,21.35,12.15
8630,17.75,2019.0,5.0,26.0,14.0,79.75,41.3,978.95,720.35,16.23,1.95,116.52,2.2,19.1,9.4,93.28,0.9,1.55,20.45,11.95
8631,20.5,2019.0,5.0,26.0,15.0,90.75,41.55,978.38,431.83,16.77,2.4,120.2,2.42,20.02,8.75,94.98,0.95,1.62,25.3,12.65
8632,22.0,2019.0,5.0,26.0,16.0,82.0,41.3,977.98,164.7,17.15,2.23,119.35,2.08,25.68,3.98,80.9,1.02,1.7,39.53,15.38
8633,22.0,2019.0,5.0,26.0,17.0,83.5,39.699997,978.08997,99.8,18.425,1.765,102.925,2.6810524,26.533684,4.528421,80.71316,0.9963158,1.6594738,39.0345,16.315264
8634,22.0,2019.0,5.0,26.0,18.0,85.0,38.1,978.2,34.9,19.7,1.3,86.5,3.2821052,27.38737,5.0768423,80.52631,0.9726316,1.6189474,38.538998,17.250526
8635,22.0,2019.0,5.0,26.0,19.0,85.0,38.190624,978.12225,31.48889,27.977777,1.2444444,90.01111,3.8831577,28.241053,5.625263,80.33948,0.94894737,1.5784211,38.0435,18.18579
8636,22.0,2019.0,5.0,26.0,20.0,85.0,38.28125,978.04443,28.07778,36.255554,1.1888889,93.522224,4.4842105,29.094738,6.173684,80.15263,0.92526317,1.5378947,37.548,19.121054
8637,22.0,2019.0,5.0,26.0,21.0,85.0,38.371872,977.9667,24.666668,44.533333,1.1333333,97.03333,5.0852633,29.948421,6.722105,79.96579,0.9015789,1.4973685,37.052498,20.056316
8638,22.0,2019.0,5.0,26.0,22.0,85.0,38.462498,977.8889,21.255556,52.81111,1.0777777,100.54444,5.6863155,30.802107,7.2705264,79.778946,0.8778947,1.4568422,36.557,20.99158
8639,22.0,2019.0,5.0,26.0,23.0,85.0,38.553123,977.8111,17.844444,61.088886,1.0222222,104.05556,6.2873683,31.65579,7.8189473,79.5921,0.8542105,1.4163158,36.0615,21.926844
8640,22.0,2019.0,5.0,27.0,0.0,85.0,38.64375,977.73334,14.433333,69.36667,0.96666664,107.566666,6.888421,32.509476,8.367369,79.405266,0.8305263,1.3757895,35.565998,22.862106
8641,22.0,2019.0,5.0,27.0,1.0,85.0,38.734375,977.6556,11.0222225,77.64444,0.9111111,111.077774,7.489474,33.36316,8.91579,79.21842,0.8068421,1.3352631,35.0705,23.797369
8642,22.0,2019.0,5.0,27.0,2.0,85.0,38.824997,977.57776,7.611111,85.92222,0.85555553,114.58889,8.090527,34.216843,9.4642105,79.03158,0.7831579,1.2947369,34.575,24.732632
8643,22.0,2019.0,5.0,27.0,3.0,85.0,38.915623,977.5,4.2,94.2,0.8,118.1,8.691579,35.070526,10.012631,78.844734,0.7594737,1.2542106,34.0795,25.667896
8644,22.0,2019.0,5.0,27.0,4.0,85.0,39.00625,977.8714,17.157143,83.63571,0.9475,117.935,9.292631,35.924213,10.561052,78.6579,0.7357895,1.2136842,33.584,26.603159
8645,22.0,2019.0,5.0,27.0,5.0,85.0,39.096874,978.24286,30.114286,73.07143,1.095,117.77,9.893684,36.777897,11.109473,78.471054,0.7121053,1.1731579,33.0885,27.538422
8646,22.0,2019.0,5.0,27.0,6.0,85.0,39.1875,978.61426,43.07143,62.50714,1.2425001,117.604996,10.494737,37.63158,11.657894,78.28421,0.6884211,1.1326315,32.593,28.473686
8647,22.0,2019.0,5.0,27.0,7.0,85.0,39.278126,978.9857,56.028572,51.942856,1.39,117.44,11.09579,38.485264,12.206315,78.09737,0.6647368,1.0921053,32.0975,29.408949
8648,22.0,2019.0,5.0,27.0,8.0,85.0,39.368748,979.3571,68.98572,41.37857,1.5375,117.275,11.696842,39.338947,12.754737,77.91052,0.6410526,1.051579,31.602001,30.344212
8649,22.0,2019.0,5.0,27.0,9.0,85.0,39.459373,979.7286,81.942856,30.814285,1.6850001,117.11,12.2978945,40.192635,13.303158,77.72369,0.6173684,1.0110526,31.1065,31.279474
8650,22.0,2019.0,5.0,27.0,10.0,85.0,39.55,980.1,94.9,20.25,1.8325,116.945,12.898948,41.046318,13.851579,77.53684,0.5936842,0.97052634,30.611,32.214737
