,PM2.5,year,month,day,hour,PM10,AT,BP,SR,RH,WS,WD,NO,NO2,SO2,Ozone,CO,Benzene,NH3,NOx
9368,142.0,2019.0,6.0,26.0,8.0,366.0,34.75,974.33,218.98,53.55,0.68,276.12,7.15,47.52,24.35,48.17,1.62,4.33,37.6,31.3
9369,128.5,2019.0,6.0,26.0,9.0,429.5,36.5,973.0,160.25,46.25,0.88,180.55,3.73,46.45,34.4,105.8,1.65,4.8,36.2,27.7
9370,111.5,2019.0,6.0,26.0,10.0,388.75,38.27,972.7,277.55,37.05,1.17,251.8,2.33,22.93,34.58,121.7,1.07,3.82,30.95,14.05
9371,68.75,2019.0,6.0,26.0,11.0,274.0,39.35,972.82,606.9,32.58,1.55,343.5,1.55,15.35,28.77,115.57,0.9,1.67,28.0,9.43
9372,53.5,2019.0,6.0,26.0,12.0,218.75,40.05,972.62,611.88,31.4,1.43,318.12,5.52,21.98,21.62,116.25,0.85,1.42,26.75,15.93
9373,58.25,2019.0,6.0,26.0,13.0,211.0,40.92,972.2,566.07,30.0,1.15,310.85,11.55,30.5,20.9,106.65,0.9,1.1,27.95,25.5
9374,62.0,2019.0,6.0,26.0,14.0,257.75,41.7,971.6,455.75,26.65,1.28,323.88,2.02,13.9,20.4,117.0,0.75,0.9,27.35,9.05
9375,46.25,2019.0,6.0,26.0,15.0,200.25,41.88,971.05,284.75,25.83,1.4,341.9,1.6,14.3,19.57,122.05,0.85,1.08,27.68,8.9
9376,50.75,2019.0,6.0,26.0,16.0,214.5,41.23,969.92,300.4,24.52,1.7,340.52,1.85,12.3,17.97,118.82,0.78,1.15,27.52,8.07
9377,44.0,2019.0,6.0,26.0,17.0,178.75,40.7,969.8,155.6,23.7,1.62,340.95,3.12,20.92,16.92,111.52,0.9,0.97,26.15,13.65
9378,44.5,2019.0,6.0,26.0,18.0,187.5,39.1,970.17,33.0,25.27,1.6,346.48,2.85,24.52,19.52,106.85,0.93,1.1,25.0,15.4
9379,46.0,2019.0,6.0,26.0,19.0,175.5,38.05,970.8,10.15,28.68,1.2,348.53,1.83,34.2,18.15,89.07,1.1,1.8,23.4,19.75
9380,46.5,2019.0,6.0,26.0,20.0,192.25,37.05,971.52,9.03,33.85,1.2,352.25,2.45,37.5,20.15,79.03,1.33,2.9,25.45,21.98
9381,50.0,2019.0,6.0,26.0,21.0,199.0,36.15,972.02,8.9,39.23,1.38,345.82,1.65,33.15,21.4,81.0,1.3,2.7,25.82,18.98
9382,54.75,2019.0,6.0,26.0,22.0,185.5,35.58,972.75,8.9,42.12,1.53,344.35,1.57,25.28,21.88,86.83,1.15,2.1,26.98,14.73
9383,51.25,2019.0,6.0,26.0,23.0,182.0,34.75,973.23,9.1,46.2,0.93,351.25,1.35,26.95,22.52,82.05,1.02,1.73,28.3,15.45
9384,53.0,2019.0,6.0,27.0,0.0,196.25,33.8,972.85,9.18,48.48,0.98,350.95,1.55,24.75,20.12,83.03,0.93,1.8,29.5,14.07
9385,57.5,2019.0,6.0,27.0,1.0,163.0,32.05,972.3,9.18,53.88,0.55,271.83,1.48,32.78,19.48,35.6,0.93,1.9,30.55,18.48
9386,71.25,2019.0,6.0,27.0,2.0,210.5,30.62,971.9,9.57,61.12,0.42,250.47,1.2,40.1,19.3,31.4,1.0,2.1,32.5,22.4
9387,98.25,2019.0,6.0,27.0,3.0,233.75,30.2,971.62,9.83,63.53,0.57,253.27,3.42,43.7,17.6,16.4,1.02,2.38,29.95,25.98
9388,98.75,2019.0,6.0,27.0,4.0,259.75,31.15,971.55,9.6,59.35,0.75,217.65,7.1,67.32,16.95,9.15,1.15,2.98,28.65,41.5
9389,110.0,2019.0,6.0,27.0,5.0,284.25,30.9,972.35,11.45,59.17,1.05,266.07,8.12,52.5,21.67,12.55,1.02,3.38,29.43,34.58
9390,127.25,2019.0,6.0,27.0,6.0,348.75,31.05,972.6,33.4,56.92,0.7,255.8,16.0,57.85,22.25,13.35,1.3,2.95,30.12,43.83
9391,159.5,2019.0,6.0,27.0,7.0,501.5,32.75,972.73,120.5,52.15,0.75,267.73,19.05,56.55,30.43,17.93,1.62,3.92,33.72,45.8
9392,162.25,2019.0,6.0,27.0,8.0,538.0,35.35,972.45,277.27,44.0,0.95,318.62,3.9,35.55,38.62,66.03,1.2,3.5,33.57,22.05
9393,100.25,2019.0,6.0,27.0,9.0,435.0,36.95,972.33,373.73,38.7,1.2,327.15,2.3,26.43,40.8,106.67,1.1,2.55,32.22,15.9
9394,88.25,2019.0,6.0,27.0,10.0,451.25,38.67,972.23,535.12,31.9,1.5,311.85,1.45,21.3,36.35,117.75,1.0,1.95,28.55,12.4
9395,83.25,2019.0,6.0,27.0,11.0,542.25,39.2,972.38,508.5,30.57,1.85,323.73,1.55,19.23,26.1,109.1,1.05,1.8,27.15,11.5
9396,89.75,2019.0,6.0,27.0,12.0,765.5,36.7,972.33,422.12,32.75,2.4,345.7,1.55,15.9,23.65,108.85,0.93,1.45,25.85,9.7
9397,51.0,2019.0,6.0,27.0,13.0,362.5,38.1,971.38,582.77,29.65,2.0,344.73,1.23,12.62,21.55,121.57,0.9,1.05,25.48,7.5
9398,45.5,2019.0,6.0,27.0,14.0,235.25,39.55,970.92,472.97,27.7,1.73,346.75,0.97,13.9,20.8,126.92,0.93,1.1,26.05,8.2
9399,49.25,2019.0,6.0,27.0,15.0,263.25,39.77,970.23,296.65,27.43,1.7,331.25,1.33,13.57,21.35,128.75,0.9,1.0,27.73,8.25
9400,56.5,2019.0,6.0,27.0,16.0,287.75,39.15,969.53,277.12,28.85,1.38,320.12,1.42,15.18,19.6,128.85,0.95,0.95,29.73,8.95
9401,56.5,2019.0,6.0,27.0,17.0,283.25,38.55,969.23,154.55,26.82,1.65,331.1,1.3,17.55,17.07,114.0,0.88,1.05,26.0,10.38
9402,52.75,2019.0,6.0,27.0,18.0,295.0,37.17,969.35,33.5,28.5,1.3,323.05,8.42,20.27,19.25,103.17,0.93,1.08,22.72,17.82
9403,54.5,2019.0,6.0,27.0,19.0,293.0,35.92,969.78,10.32,31.57,0.88,304.2,3.72,38.95,20.75,71.53,1.23,1.53,23.8,23.73
9404,53.0,2019.0,6.0,27.0,20.0,321.0,34.55,970.28,8.97,35.03,0.8,276.7,12.07,61.25,20.93,31.22,1.6,2.28,23.27,42.4
9405,62.75,2019.0,6.0,27.0,21.0,383.25,33.2,970.97,9.03,39.92,0.75,255.28,49.23,81.53,22.95,3.85,2.28,3.68,24.23,83.23
9406,91.5,2019.0,6.0,27.0,22.0,571.75,32.4,971.5,9.2,43.97,0.78,241.68,24.92,73.47,24.67,6.72,1.98,3.85,25.42,59.35
9407,92.25,2019.0,6.0,27.0,23.0,509.75,31.8,971.65,9.1,46.8,0.8,245.93,9.72,63.52,27.6,11.12,1.42,2.9,26.0,41.8
9408,109.0,2019.0,6.0,28.0,0.0,459.25,31.27,971.62,9.15,48.82,0.77,258.7,9.08,61.88,39.4,8.9,1.35,2.77,30.82,40.38
9409,139.5,2019.0,6.0,28.0,1.0,427.25,30.48,971.47,9.3,51.97,0.8,253.5,4.17,45.83,61.48,16.5,1.25,2.95,33.85,27.77
9410,135.25,2019.0,6.0,28.0,2.0,399.25,30.05,971.3,9.38,53.88,0.67,254.9,7.3,53.8,40.2,14.57,1.1,3.17,33.6,34.6
9411,117.0,2019.0,6.0,28.0,3.0,324.5,29.5,970.98,9.65,55.23,0.65,240.23,5.98,46.25,38.42,14.1,1.05,3.1,31.2,29.45
9412,106.25,2019.0,6.0,28.0,4.0,337.75,29.12,971.05,9.55,56.27,1.0,251.6,3.75,35.12,39.7,22.1,0.98,3.2,30.1,21.73
9413,80.75,2019.0,6.0,28.0,5.0,311.25,29.02,971.23,14.18,57.23,0.57,266.93,17.9,54.95,31.08,4.93,1.15,2.05,25.38,43.97
9414,79.25,2019.0,6.0,28.0,6.0,482.5,30.77,971.58,70.55,51.9,0.57,244.3,27.8,57.62,29.98,7.88,1.4,2.58,28.0,53.4
9415,92.25,2019.0,6.0,28.0,7.0,576.5,33.08,972.25,197.75,43.62,1.8,277.3,6.53,31.48,29.98,32.55,1.12,2.9,28.75,22.0
9416,77.0,2019.0,6.0,28.0,8.0,368.5,33.47,972.88,209.3,41.67,1.75,282.25,4.6,21.4,31.45,52.5,0.95,1.7,30.0,15.12
9417,53.0,2019.0,6.0,28.0,9.0,456.5,35.05,972.98,391.73,33.53,1.67,281.2,4.72,24.18,25.53,66.3,0.9,1.05,27.45,16.65
9418,44.5,2019.0,6.0,28.0,10.0,302.5,34.38,973.2,230.98,34.9,1.38,316.97,3.35,22.25,21.0,74.8,0.9,0.88,26.27,14.43
9419,44.0,2019.0,6.0,28.0,11.0,257.5,35.95,972.3,365.52,31.07,1.44,295.185,1.98,22.67,18.75,62.12,0.6,3.83,33.535,13.65
9420,36.25,2019.0,6.0,28.0,12.0,207.5,39.08,971.07,584.08,23.4,1.5,273.4,1.625,27.810001,19.0,64.7,0.3,10.05,40.8,16.11
9421,32.75,2019.0,6.0,28.0,13.0,230.0,41.95,970.3,704.33,18.53,1.38,329.88,1.27,32.95,18.4,81.67,0.0,6.8,45.88,18.57
9422,38.5,2019.0,6.0,28.0,14.0,238.5,42.23,969.38,471.1,22.47,1.9,336.43,2.08,24.23,16.52,64.55,0.05,3.55,51.4,14.62
9423,43.0,2019.0,6.0,28.0,15.0,299.0,41.8,968.85,291.33,26.4,1.68,319.05,1.9,19.4,16.1,66.27,0.3,0.38,55.9,11.9
9424,50.25,2019.0,6.0,28.0,16.0,322.5,41.25,968.22,313.03,27.88,1.47,312.12,1.95,16.8,16.75,71.3,0.55,0.95,51.4,10.6
9425,47.0,2019.0,6.0,28.0,17.0,320.0,40.15,967.7,161.05,30.5,1.5,325.0,2.0,14.2,17.4,73.3,0.8,1.35,46.9,9.3
9426,53.0,2019.0,6.0,28.0,18.0,317.0,38.65,967.8,41.08,34.45,1.12,309.07,2.75,16.33,18.05,64.850006,0.93,1.85,43.1,10.95
9427,55.5,2019.0,6.0,28.0,19.0,336.75,37.73,968.22,12.73,37.2,1.3,282.32,3.05,26.8,18.45,56.4,1.2,2.67,39.28,16.73
9428,63.75,2019.0,6.0,28.0,20.0,396.75,36.98,969.05,11.0,40.07,1.27,282.27,3.67,31.88,19.27,43.47,1.3,4.17,36.98,19.98
9429,65.25,2019.0,6.0,28.0,21.0,395.5,36.27,969.75,11.05,39.38,1.23,292.05,3.92,25.8,19.2,42.88,1.15,3.62,37.0,16.93
9430,62.5,2019.0,6.0,28.0,22.0,378.75,35.02,970.6,10.57,36.67,1.47,277.58,4.6,25.65,21.68,40.05,1.07,3.78,32.88,17.43
9431,60.0,2019.0,6.0,28.0,23.0,352.75,33.9,970.95,9.5,36.53,0.9,278.9,3.0,22.3,24.45,44.55,0.9,2.45,29.8,14.43
9432,65.0,2019.0,6.0,29.0,0.0,382.75,33.15,970.85,10.4,37.7,0.75,247.38,3.62,26.73,27.0,36.17,0.83,2.0,30.57,17.15
9433,87.5,2019.0,6.0,29.0,1.0,513.5,32.38,970.73,9.57,39.95,0.95,249.65,3.42,23.25,26.15,38.1,0.75,1.77,31.0,15.17
9434,87.75,2019.0,6.0,29.0,2.0,421.5,31.7,970.27,9.22,42.02,0.68,271.3,2.0,28.0,28.4,30.25,0.8,1.73,30.3,16.6
9435,94.0,2019.0,6.0,29.0,3.0,367.0,31.43,970.2,9.35,43.1,0.9,268.1,4.22,31.75,21.32,20.88,0.72,1.3,28.35,20.33
9436,68.0,2019.0,6.0,29.0,4.0,372.0,31.12,970.53,9.45,44.73,0.8,246.47,3.7,24.8,18.52,23.0,0.7,1.05,27.48,16.2
9437,59.0,2019.0,6.0,29.0,5.0,361.0,31.23,970.8,14.47,44.62,0.88,251.93,7.03,25.03,19.88,20.2,0.67,1.15,27.0,19.1
9438,52.25,2019.0,6.0,29.0,6.0,323.75,31.95,971.25,60.12,43.8,0.98,263.68,18.5,39.45,20.35,7.95,0.9,1.6,26.15,36.12
9439,57.0,2019.0,6.0,29.0,7.0,341.5,33.95,971.77,168.03,39.83,1.2,267.72,11.75,28.85,21.35,23.55,0.93,2.83,28.67,24.9
9440,55.25,2019.0,6.0,29.0,8.0,310.25,36.55,971.9,289.98,35.1,1.35,265.32,8.18,22.73,24.18,40.15,1.0,3.2,29.68,18.8
9441,63.75,2019.0,6.0,29.0,9.0,402.0,38.52,971.7,423.98,32.65,1.77,275.8,6.0,14.15,24.83,51.93,0.88,2.15,29.27,12.38
9442,50.0,2019.0,6.0,29.0,10.0,325.75,40.2,971.3,565.42,30.0,1.38,286.95,3.88,11.35,23.88,59.38,0.85,1.23,31.33,9.15
9443,48.5,2019.0,6.0,29.0,11.0,334.25,41.65,971.1,659.72,27.82,1.35,282.15,3.27,8.45,21.62,72.05,0.6,1.15,30.22,7.22
9444,53.0,2019.0,6.0,29.0,12.0,339.5,42.5,970.52,638.58,26.45,1.5,284.52,2.98,8.25,18.83,77.35,0.55,1.03,29.2,6.85
9445,54.0,2019.0,6.0,29.0,13.0,327.75,43.35,969.75,589.4,23.93,1.3,318.92,2.43,5.58,17.65,78.7,0.45,0.85,28.5,4.97
9446,56.5,2019.0,6.0,29.0,14.0,329.25,43.4,968.95,457.88,22.25,1.65,322.33,2.35,8.15,17.48,74.07,0.45,0.93,26.62,6.27
9447,55.25,2019.0,6.0,29.0,15.0,321.5,43.23,968.15,297.12,21.88,1.43,306.05,2.77,8.95,15.68,74.3,0.4,0.7,25.68,6.98
9448,55.25,2019.0,6.0,29.0,16.0,330.75,42.67,967.33,286.9,21.77,1.93,325.52,2.73,7.05,14.7,73.38,0.47,0.85,26.88,5.97
9449,51.0,2019.0,6.0,29.0,17.0,312.25,42.2,966.75,146.05,21.48,1.45,321.0,3.33,13.5,14.1,65.53,0.6,0.9,25.15,9.98
9450,48.0,2019.0,6.0,29.0,18.0,276.25,40.72,967.0,40.12,22.35,1.02,308.95,3.75,21.8,18.15,57.28,0.8,1.48,23.62,14.7
9451,58.75,2019.0,6.0,29.0,19.0,323.25,39.33,967.5,10.15,26.6,0.9,292.77,3.6,29.6,19.77,52.15,0.88,2.58,23.68,18.7
9452,66.5,2019.0,6.0,29.0,20.0,395.5,38.17,968.48,8.4,31.27,1.05,270.75,10.3,50.98,20.77,21.35,1.3,3.45,20.9,35.55
9453,75.25,2019.0,6.0,29.0,21.0,402.5,37.23,969.4,8.43,33.48,0.7,303.6,5.47,42.25,22.68,17.67,1.12,3.48,24.43,26.92
9454,81.25,2019.0,6.0,29.0,22.0,390.5,36.62,969.97,8.62,35.1,0.65,305.3,20.93,54.25,27.93,5.5,1.48,4.4,25.75,46.15
9455,91.25,2019.0,6.0,29.0,23.0,470.25,35.22,970.25,8.68,38.88,0.47,273.17,32.48,51.38,36.23,2.7,1.62,5.45,26.75,53.8
9456,115.25,2019.0,6.0,30.0,0.0,588.75,34.9,970.27,8.9,39.3,0.32,300.17,13.68,43.8,51.5,3.95,1.75,6.9,33.1,34.45
9457,153.75,2019.0,6.0,30.0,1.0,636.5,34.33,969.92,9.05,42.32,0.48,244.95,21.45,43.52,62.32,4.0,1.6,8.78,33.53,40.65
9458,144.0,2019.0,6.0,30.0,2.0,517.75,33.83,969.48,8.98,43.1,0.68,258.97,27.0,35.0,65.3,3.15,1.3,7.55,38.1,40.8
9459,140.25,2019.0,6.0,30.0,3.0,437.0,33.28,969.6,9.07,42.03,0.85,268.05,13.43,32.88,46.77,4.65,0.9,4.95,28.43,28.5
9460,95.25,2019.0,6.0,30.0,4.0,297.25,33.1,969.83,9.07,42.4,0.7,274.48,4.65,26.85,31.23,8.8,0.78,2.6,25.3,17.98
9461,71.0,2019.0,6.0,30.0,5.0,272.5,32.83,970.4,13.38,43.73,1.07,268.27,14.07,30.25,24.7,5.2,0.88,2.35,23.93,27.43
9462,67.75,2019.0,6.0,30.0,6.0,268.0,33.52,971.65,47.3,36.55,2.5,178.12,2.9,13.1,25.45,60.23,0.62,2.25,23.6,9.3
9463,82.5,2019.0,6.0,30.0,7.0,333.0,34.4,971.4,84.8,32.5,1.23,246.45,4.93,22.6,22.5,56.67,0.75,1.2,19.15,16.02
9464,45.0,2019.0,6.0,30.0,8.0,300.25,36.8,971.52,252.9,28.12,1.52,278.9,4.2,15.35,20.43,68.8,0.67,1.52,22.1,11.5
9465,41.25,2019.0,6.0,30.0,9.0,221.5,38.6,971.9,434.75,29.55,1.83,280.85,4.7,14.65,21.4,71.65,0.75,1.4,25.45,11.72
9466,56.5,2019.0,6.0,30.0,10.0,298.5,40.3,971.77,578.3,29.15,1.88,293.95,3.2,5.23,19.2,58.5,0.65,1.38,25.45,5.38
9467,54.5,2019.0,6.0,30.0,11.0,352.75,41.33,971.53,641.38,27.62,1.75,325.0,3.0,5.8,17.05,64.6,0.62,0.97,24.65,5.65
9468,51.5,2019.0,6.0,30.0,12.0,339.25,42.25,970.98,644.83,26.42,1.65,327.67,2.58,5.25,19.55,80.25,0.6,1.02,24.5,4.88
9469,48.5,2019.0,6.0,30.0,13.0,304.25,43.27,970.1,599.8,24.7,1.77,324.25,2.12,4.62,20.12,83.72,0.53,1.1,24.08,4.17
9470,56.25,2019.0,6.0,30.0,14.0,318.75,42.98,969.6,505.65,23.68,2.67,264.52,2.4,7.52,19.82,78.65,0.5,0.8,23.27,5.95
9471,62.25,2019.0,6.0,30.0,15.0,414.0,41.12,969.55,318.3,23.62,2.65,26.73,2.85,14.07,17.73,100.8,0.57,1.27,20.75,9.8
9472,51.5,2019.0,6.0,30.0,16.0,382.75,40.85,968.5,169.78,28.32,1.65,10.82,2.85,16.48,19.5,107.42,0.7,1.9,24.5,11.15
9473,55.25,2019.0,6.0,30.0,17.0,309.25,40.75,967.98,134.57,30.45,1.32,106.5,3.0,15.15,20.35,104.2,0.95,2.25,25.35,10.5
9474,63.5,2019.0,6.0,30.0,18.0,366.75,39.9,968.35,34.88,30.52,0.78,319.92,2.7,20.45,21.72,84.03,1.05,2.73,25.6,13.12
9475,70.25,2019.0,6.0,30.0,19.0,374.75,38.52,969.33,10.9,31.05,1.1,297.68,4.9,31.8,21.82,46.15,1.12,3.33,23.2,20.92
9476,76.25,2019.0,6.0,30.0,20.0,407.5,36.67,970.55,8.6,34.05,1.52,270.17,4.17,23.15,21.62,44.38,1.0,2.65,21.83,15.55
9477,69.25,2019.0,6.0,30.0,21.0,308.5,36.03,970.95,8.82,28.1,1.12,291.4,3.58,23.75,26.45,56.33,0.9,2.1,18.2,15.57
9478,55.5,2019.0,6.0,30.0,22.0,211.75,36.05,971.6,9.08,26.73,0.6,259.35,4.75,37.75,27.95,39.35,1.25,3.55,17.55,23.85
9479,58.75,2019.0,6.0,30.0,23.0,275.75,34.95,972.1,9.3,30.52,0.32,155.28,8.65,42.88,25.88,25.7,0.78,2.97,17.93,29.88
9480,63.75,2019.0,7.0,1.0,0.0,310.0,34.0,972.1,9.02,32.73,0.9,273.27,3.8,40.42,27.88,22.2,0.62,3.4,20.28,24.65
9481,62.5,2019.0,7.0,1.0,1.0,235.25,32.95,971.9,9.22,34.52,0.95,259.5,3.92,28.8,32.52,31.6,0.43,2.35,22.77,18.55
9482,55.75,2019.0,7.0,1.0,2.0,149.25,31.75,971.68,9.32,43.2,1.0,261.15,2.6,13.9,22.9,40.83,0.3,1.25,25.2,9.6
9483,40.5,2019.0,7.0,1.0,3.0,132.75,31.62,971.65,9.68,49.38,0.98,253.93,1.9,12.0,17.32,42.3,0.23,0.82,23.1,7.97
9484,42.5,2019.0,7.0,1.0,4.0,139.0,31.12,972.15,9.67,53.9,0.93,263.58,2.5,20.35,13.6,26.35,0.28,0.65,21.65,12.93
9485,44.0,2019.0,7.0,1.0,5.0,152.25,30.5,972.55,14.43,57.45,0.9,271.82,12.95,32.5,15.78,8.05,0.7,0.82,22.17,27.9
9486,43.5,2019.0,7.0,1.0,6.0,158.75,31.17,973.23,67.03,56.1,0.95,270.33,15.8,31.67,20.18,10.88,0.75,1.08,25.23,29.63
9487,48.25,2019.0,7.0,1.0,7.0,220.0,33.82,973.75,181.2,47.82,0.85,254.4,18.62,28.65,20.07,20.38,1.05,1.5,22.48,30.18
9488,62.75,2019.0,7.0,1.0,8.0,353.75,36.08,973.95,299.45,40.83,0.55,238.65,8.5,22.4,22.18,39.7,1.0,2.17,26.23,18.82
9489,52.0,2019.0,7.0,1.0,9.0,282.0,37.62,973.85,434.15,37.5,0.95,276.92,5.2,19.15,22.95,55.58,1.02,2.27,26.9,14.45
9490,59.25,2019.0,7.0,1.0,10.0,292.75,38.88,973.77,570.62,34.55,0.7,249.9,3.33,11.1,24.93,87.32,0.95,2.9,28.68,8.68
9491,61.75,2019.0,7.0,1.0,11.0,295.75,39.88,972.95,651.25,32.17,1.35,255.45,2.83,9.25,24.45,107.32,0.9,2.45,27.08,7.2
9492,59.5,2019.0,7.0,1.0,12.0,319.0,41.35,972.45,657.57,29.05,1.02,252.12,2.22,10.05,18.32,119.42,0.88,2.35,26.57,7.22
9493,65.25,2019.0,7.0,1.0,13.0,326.0,42.12,971.83,647.0,26.5,0.85,16.38,2.25,8.15,21.3,138.9,0.85,2.7,26.98,6.15
9494,68.5,2019.0,7.0,1.0,14.0,314.0,42.4,970.9,484.07,24.82,1.02,244.98,2.7,11.57,21.7,151.97,0.82,2.85,26.9,8.2
9495,64.5,2019.0,7.0,1.0,15.0,284.0,42.53,969.55,282.02,24.27,1.23,104.35,1.65,12.02,23.4,159.35,0.8,2.5,26.17,7.78
9496,61.5,2019.0,7.0,1.0,16.0,258.25,42.1,968.73,270.48,26.07,1.23,103.47,2.03,10.75,21.62,161.65,0.85,2.38,28.48,7.38
9497,74.75,2019.0,7.0,1.0,17.0,298.75,40.6,968.55,102.17,30.05,1.12,32.02,2.0,12.8,19.15,161.65,0.82,2.85,28.77,8.5
9498,77.75,2019.0,7.0,1.0,18.0,373.25,39.1,968.68,18.65,34.55,1.02,63.52,3.25,37.07,21.2,129.98,1.33,4.47,29.5,22.27
9499,89.0,2019.0,7.0,1.0,19.0,516.5,37.28,969.05,9.78,34.55,1.38,201.85,7.15,33.85,23.17,61.48,1.18,5.9,25.75,23.82
9500,83.5,2019.0,7.0,1.0,20.0,499.75,35.8,970.58,8.85,36.25,1.43,260.2,14.18,34.12,26.18,25.6,1.1,3.97,25.9,29.82
9501,63.0,2019.0,7.0,1.0,21.0,351.25,35.05,971.7,8.88,34.45,1.12,284.45,5.53,24.12,27.75,46.52,0.75,3.1,21.48,17.25
9502,51.0,2019.0,7.0,1.0,22.0,250.25,33.98,972.12,9.4,36.5,0.57,272.05,3.52,22.12,25.18,47.78,0.5,2.12,20.88,14.67
9503,52.5,2019.0,7.0,1.0,23.0,230.25,33.28,972.15,9.83,39.33,0.93,226.03,3.58,21.38,24.52,40.12,1.12,2.1,22.08,14.28
9504,57.5,2019.0,7.0,2.0,0.0,238.5,33.2,972.3,9.78,39.53,1.12,245.4,2.55,19.75,23.15,34.97,0.97,1.55,22.35,12.55
9505,55.5,2019.0,7.0,2.0,1.0,197.0,32.5,972.35,9.95,42.08,1.05,259.15,2.6,25.6,21.75,22.7,0.93,1.07,22.85,15.75
9506,45.0,2019.0,7.0,2.0,2.0,162.5,32.42,972.3,9.62,41.92,1.1,284.05,1.4,7.9,22.7,44.6,0.8,0.93,23.735,5.3
9507,50.75,2019.0,7.0,2.0,3.0,236.5,31.92,972.65,10.07,47.3,1.9,345.07,1.5,4.28,19.15,68.35,0.8,0.92,24.62,3.53
9508,64.75,2019.0,7.0,2.0,4.0,471.5,31.65,972.55,10.95,45.83,1.02,97.78,1.52,3.58,18.77,88.82,0.83,1.02,23.2,3.15
9509,56.0,2019.0,7.0,2.0,5.0,395.25,31.55,972.55,15.68,44.45,0.65,183.45,1.43,11.78,17.95,73.55,0.73,2.15,22.12,7.45
9510,61.25,2019.0,7.0,2.0,6.0,411.5,31.65,973.05,60.45,45.62,1.07,243.77,3.62,24.18,17.38,54.15,0.8,2.78,20.85,15.82
9511,69.5,2019.0,7.0,2.0,7.0,401.5,31.73,974.03,160.85,46.4,1.48,281.05,4.03,19.08,18.15,52.25,0.83,2.23,24.18,13.4
9512,74.0,2019.0,7.0,2.0,8.0,391.25,34.12,974.53,262.62,39.92,1.15,331.73,4.22,16.68,23.95,67.6,0.78,2.2,26.15,12.27
9513,71.5,2019.0,7.0,2.0,9.0,371.5,35.8,974.85,406.98,35.08,1.55,264.6,3.58,14.75,26.15,93.17,0.8,2.1,24.68,10.7
9514,65.25,2019.0,7.0,2.0,10.0,338.75,37.1,975.25,528.27,34.97,1.57,15.77,2.97,12.27,23.48,112.03,0.8,2.48,24.65,8.97
9515,71.0,2019.0,7.0,2.0,11.0,352.0,38.0,974.95,580.48,35.2,0.98,27.82,2.77,16.3,20.35,151.5,1.12,3.02,24.25,10.97
9516,78.5,2019.0,7.0,2.0,12.0,377.5,39.35,973.95,593.53,33.88,0.88,94.08,2.02,17.15,22.38,187.62,1.25,4.15,26.6,10.82
9517,86.5,2019.0,7.0,2.0,13.0,388.25,40.53,973.3,545.35,33.25,0.65,166.15,2.02,16.5,21.9,183.70999,1.35,4.95,30.02,10.55
9518,99.25,2019.0,7.0,2.0,14.0,411.75,40.65,972.22,388.8,34.88,1.02,98.2,2.12,21.65,21.23,179.8,1.45,4.83,32.05,13.17
9519,104.75,2019.0,7.0,2.0,15.0,410.0,40.03,970.98,238.75,38.05,1.27,96.12,1.78,12.28,19.88,177.97,1.23,4.6,32.65,7.95
9520,96.0,2019.0,7.0,2.0,16.0,361.75,39.85,970.4,242.95,36.75,1.9,16.77,1.95,15.25,16.38,143.77,1.1,3.15,28.82,9.7
9521,82.25,2019.0,7.0,2.0,17.0,357.75,39.0,970.4,126.93,40.6,2.08,30.88,2.58,19.95,17.02,132.72,1.25,2.92,29.65,12.65
9522,84.25,2019.0,7.0,2.0,18.0,340.5,37.55,971.27,46.65,47.52,1.88,46.73,1.82,15.12,19.02,116.88,1.3,3.62,29.5,9.55
9523,80.25,2019.0,7.0,2.0,19.0,328.25,36.62,971.9,14.03,49.85,1.25,58.05,3.02,24.22,18.88,89.17,1.6,3.45,29.65,15.38
9524,86.75,2019.0,7.0,2.0,20.0,369.5,36.03,972.27,10.03,53.23,1.1,61.85,3.2,39.4,21.1,67.2,1.92,4.72,39.35,23.6
9525,94.0,2019.0,7.0,2.0,21.0,387.75,35.38,972.78,9.95,57.15,1.3,116.65,3.75,37.23,24.17,52.65,1.57,4.83,44.1,22.82
9526,85.25,2019.0,7.0,2.0,22.0,324.75,34.62,973.58,10.23,58.23,1.17,129.45,2.1,17.25,24.32,68.72,1.2,4.83,46.77,10.85
9527,68.25,2019.0,7.0,2.0,23.0,235.75,34.05,973.92,9.7,58.78,1.55,144.42,1.88,13.72,23.02,61.15,1.05,3.22,44.38,9.03
9528,70.25,2019.0,7.0,3.0,0.0,176.75,33.27,974.0,9.57,63.92,1.8,154.48,1.85,14.5,18.48,44.65,1.02,1.05,33.33,9.22
9529,68.75,2019.0,7.0,3.0,1.0,172.5,32.65,973.77,9.47,66.03,1.7,155.08,1.9,13.35,19.27,47.9,0.95,0.7,37.77,8.65
9530,52.5,2019.0,7.0,3.0,2.0,167.75,32.17,973.55,9.65,66.57,1.3,166.82,1.6,10.0,23.3,38.2,0.9,1.45,41.3,6.6
9531,50.0,2019.0,7.0,3.0,3.0,160.5,31.67,973.55,10.1,67.65,1.4,154.4,1.55,10.12,18.85,33.88,0.95,2.05,38.23,6.62
9532,48.5,2019.0,7.0,3.0,4.0,172.5,31.42,973.85,10.27,68.38,0.85,147.43,1.88,18.5,19.05,22.32,1.0,2.67,51.72,11.35
